"ACTION","REWARD","A0","A1","A2","V"
"1","-0.0001","-0.0058249","-0.0121729","0.0148027","-0.0598292"
"1","-0.0002","0.0250338","0.00728924","-0.0348615","-0.0278243"
"0","-0.00030000000000000003","-0.00137684","0.00886201","-0.00213557","-0.0515707"
"2","-0.0004","0.0170718","0.014386","-0.01884","-0.0819497"
"0","-0.0005","0.00871096","0.0150434","-0.00665482","-0.0575901"
"1","-0.0006000000000000001","0.00804002","0.0231006","-0.00287011","-0.104895"
"1","-0.0007000000000000001","0.0082213","0.0168786","0.00517921","-0.0733188"
"1","-0.0008000000000000001","0.0157861","0.0118538","0.00114642","-0.0883788"
"1","-0.0009000000000000002","0.0161456","0.0136659","0.000423115","-0.0647986"
"0","-0.0010000000000000002","0.0163224","0.0122223","0.00449158","-0.0780758"
"0","-0.0011000000000000003","0.0151715","0.0133259","0.00468419","-0.0774917"
"0","-0.0012000000000000003","0.01663","0.0117498","0.0053439","-0.0777267"
"0","-0.0013000000000000004","0.0166463","0.0127493","0.00499213","-0.0786574"
"0","-0.0014000000000000004","0.0170621","0.0132372","0.0046954","-0.0761199"
"2","-0.0015000000000000005","0.0168935","0.0130748","0.005288","-0.0762372"
"0","-0.0016000000000000005","0.0166747","0.0130056","0.00559887","-0.0765101"
"2","-0.0017000000000000006","0.0166168","0.0128775","0.00592241","-0.0771968"
"1","-0.0018000000000000006","0.0167263","0.012933","0.00593649","-0.0774801"
"2","-0.0019000000000000006","0.0169288","0.0130681","0.00583974","-0.0769975"
"0","-0.0020000000000000005","0.016986","0.0131575","0.00590854","-0.0768247"
"1","-0.0021000000000000003","0.0169397","0.0131868","0.00601688","-0.0768126"
"0","-0.0022","0.0169045","0.0131515","0.00612156","-0.0769495"
"1","-0.0023","0.0169133","0.0131587","0.00614448","-0.0770586"
"0","-0.0024","0.0169454","0.0131926","0.00612874","-0.077007"
"2","-0.0024999999999999996","0.0169676","0.0132184","0.00612354","-0.076939"
"0","-0.0025999999999999994","0.0169592","0.013228","0.00614166","-0.0769062"
"2","-0.0026999999999999993","0.0169429","0.0132209","0.00616668","-0.0769342"
"2","-0.002799999999999999","0.0169713","0.0132578","0.00609907","-0.0769175"
"0","-0.002899999999999999","0.0167927","0.0140962","0.00545925","-0.0770828"
"0","-0.0029999999999999988","0.0165102","0.0130437","0.00657333","-0.0762156"
"0","-0.0030999999999999986","0.0168771","0.0130822","0.0062521","-0.0770169"
"0","-0.0031999999999999984","0.0166274","0.013065","0.00669701","-0.0768061"
"0","-0.0032999999999999982","0.0168663","0.0128144","0.00675073","-0.0774601"
"1","-0.003399999999999998","0.0168994","0.0129186","0.00667812","-0.0768872"
"1","-0.003499999999999998","0.016973","0.0128604","0.0067485","-0.0771258"
"0","-0.0035999999999999977","0.01736","0.0134719","0.00560977","-0.0774597"
"0","-0.0036999999999999976","0.0169893","0.0130401","0.00597471","-0.0777629"
"0","-0.0037999999999999974","0.0174249","0.0131499","0.00535031","-0.0774608"
"0","-0.0038999999999999972","0.0169692","0.013414","0.00566726","-0.0771776"
"0","-0.0039999999999999975","0.0171055","0.0134145","0.00556201","-0.0775895"
"0","-0.004099999999999998","0.0170277","0.0134303","0.00566471","-0.0770809"
"2","-0.004199999999999998","0.0171255","0.0134227","0.00567819","-0.0773994"
"1","-0.004299999999999998","0.0171174","0.0135751","0.00559702","-0.077257"
"2","-0.0043999999999999985","0.0170161","0.0138663","0.00546398","-0.0769188"
"0","-0.004499999999999999","0.0176952","0.0125376","0.00585781","-0.0765426"
"1","-0.004599999999999999","0.0173317","0.0142188","0.00468873","-0.077189"
"0","-0.004699999999999999","0.0167545","0.0138226","0.00510563","-0.0774253"
"2","-0.0048","0.0172063","0.0123159","0.00557233","-0.0775978"
"2","-0.0049","0.0172247","0.013142","0.00517369","-0.0774232"
"1","-0.005","0.0172241","0.0140752","0.00431104","-0.0777764"
"2","-0.0051","0.0169924","0.0133081","0.00498579","-0.0778519"
"1","-0.005200000000000001","0.0171148","0.0138065","0.00401001","-0.0773643"
"0","-0.005300000000000001","0.0169123","0.013007","0.00510674","-0.0783768"
"1","-0.005400000000000001","0.0169453","0.0138037","0.00395386","-0.0782062"
"0","-0.005500000000000001","0.0169365","0.0133489","0.00422075","-0.0776736"
"1","-0.005600000000000002","0.0167345","0.0126261","0.00503508","-0.0784546"
"0","-0.005700000000000002","0.0170318","0.01287","0.00479531","-0.0777348"
"0","-0.005800000000000002","0.0172383","0.0133453","0.00466872","-0.0781015"
"1","-0.0059000000000000025","0.0166157","0.0134258","0.00521757","-0.0778679"
"0","-0.006000000000000003","0.0174411","0.0128574","0.00507102","-0.0775098"
"0","-0.006100000000000003","0.016798","0.0139916","0.00461871","-0.0777634"
"2","-0.006200000000000003","0.0170492","0.0133688","0.00456615","-0.0782132"
"0","-0.0063000000000000035","0.0169437","0.013499","0.00413448","-0.0779903"
"0","-0.006400000000000004","0.0170759","0.0130121","0.00451873","-0.0778389"
"1","-0.006500000000000004","0.0169224","0.0133846","0.00452832","-0.0774535"
"1","-0.006600000000000004","0.0170131","0.0131795","0.00492005","-0.0776756"
"1","-0.0067000000000000046","0.0169291","0.0136777","0.00448284","-0.0778709"
"2","-0.006800000000000005","0.0180526","0.0117587","0.00507826","-0.0774701"
"0","-0.006900000000000005","0.0167614","0.0139244","0.00468476","-0.0787941"
"1","-0.007000000000000005","0.0176682","0.0124825","0.00496225","-0.076226"
"2","-0.007100000000000006","0.0175352","0.0126753","0.0050969","-0.0780568"
"1","-0.007200000000000006","0.016632","0.013962","0.00499548","-0.0781483"
"0","-0.007300000000000006","0.0176937","0.012321","0.0051171","-0.0767778"
"0","-0.007400000000000006","0.0168294","0.0136451","0.00505265","-0.0787406"
"0","-0.007500000000000007","0.017199","0.0142093","0.00411445","-0.0776946"
"1","-0.007600000000000007","0.0170052","0.012499","0.00570478","-0.0767847"
"1","-0.007700000000000007","0.0169015","0.013554","0.0047393","-0.0794172"
"0","-0.0078000000000000074","0.017041","0.0139058","0.00425362","-0.0763663"
"2","-0.007900000000000008","0.0163829","0.0124262","0.00608966","-0.0781871"
"0","-0.008000000000000007","0.0172731","0.0123826","0.00530049","-0.0765693"
"2","-0.008100000000000007","0.0176206","0.0136164","0.00439548","-0.077525"
"1","-0.008200000000000006","0.0167938","0.0138594","0.00451268","-0.0784037"
"0","-0.008300000000000005","0.0169079","0.0124826","0.00488501","-0.0777196"
"2","-0.008400000000000005","0.0169511","0.0140983","0.00364238","-0.0771366"
"2","-0.008500000000000004","0.0163169","0.0123464","0.00563735","-0.0785895"
"0","-0.008600000000000003","0.0169482","0.0130466","0.00431363","-0.0780154"
"0","-0.008700000000000003","0.0204223","0.00940681","0.00401099","-0.0723348"
"1","-0.008800000000000002","0.0177694","0.012487","0.00448831","-0.0792234"
"2","-0.008900000000000002","0.0131129","0.0162316","0.00566879","-0.0826278"
"2","-0.009000000000000001","0.0163776","0.0121951","0.00484236","-0.0787793"
"0","-0.0091","0.0198793","0.010596","0.00319449","-0.0757985"
"0","-0.0092","0.0143363","0.0170003","0.00413478","-0.0806469"
"2","-0.0093","0.0160982","0.0138023","0.00399478","-0.0796536"
"1","-0.009399999999999999","0.0167179","0.0131847","0.00336281","-0.0783814"
"2","-0.009499999999999998","0.0163558","0.0134637","0.00401277","-0.0783502"
"0","-0.009599999999999997","0.0166948","0.0139517","0.00335269","-0.0785869"
"0","-0.009699999999999997","0.0164041","0.0134303","0.00415341","-0.0784622"
"1","-0.009799999999999996","0.0166787","0.0134803","0.00383127","-0.0784213"
"0","-0.009899999999999996","0.016611","0.0134764","0.00412603","-0.0780286"
"0","-0.009999999999999995","0.016994","0.0138075","0.00354375","-0.0781591"
"2","-0.010099999999999994","0.0166301","0.013839","0.00371845","-0.0783028"
"2","-0.010199999999999994","0.0166428","0.0138173","0.00341137","-0.0785312"
"0","-0.010299999999999993","0.0162654","0.0134705","0.00395758","-0.0785344"
"0","-0.010399999999999993","0.0164451","0.0121482","0.00505492","-0.0765623"
"2","-0.010499999999999992","0.0169164","0.0124269","0.00515839","-0.077053"
"0","-0.010599999999999991","0.0165521","0.0126482","0.00586831","-0.077454"
"2","-0.01069999999999999","0.018092","0.012807","0.00397224","-0.0777191"
"1","-0.01079999999999999","0.0171325","0.0131248","0.00399675","-0.0774345"
"0","-0.01089999999999999","0.0162131","0.0132915","0.00473046","-0.0793082"
"2","-0.010999999999999989","0.017268","0.0127944","0.0034055","-0.0768118"
"0","-0.011099999999999988","0.0160564","0.013038","0.00502547","-0.0793104"
"0","-0.011199999999999988","0.017227","0.0123298","0.00450018","-0.0774496"
"1","-0.011299999999999987","0.0168921","0.0128943","0.00489184","-0.0770619"
"2","-0.011399999999999987","0.0170068","0.012878","0.00514664","-0.0779392"
"1","-0.011499999999999986","0.0173226","0.0130551","0.00381579","-0.0767363"
"0","-0.011599999999999985","0.0167651","0.0124277","0.00515815","-0.0785432"
"0","-0.011699999999999985","0.0171678","0.0130469","0.00333517","-0.0771139"
"1","-0.011799999999999984","0.0167646","0.0125257","0.0037357","-0.0774252"
"1","-0.011899999999999984","0.0167253","0.0126165","0.00316081","-0.0781651"
"2","-0.011999999999999983","0.0156411","0.012339","0.00517213","-0.0781581"
"0","-0.012099999999999982","0.0160199","0.0136549","0.003991","-0.0799405"
"0","-0.012199999999999982","0.0168094","0.011236","0.00565083","-0.076513"
"0","-0.012299999999999981","0.0180981","0.0127645","0.0039442","-0.0777375"
"1","-0.01239999999999998","0.0166898","0.0131432","0.00533817","-0.0773926"
"0","-0.01249999999999998","0.0173819","0.0127737","0.00466379","-0.0787839"
"0","-0.01259999999999998","0.0159548","0.0141412","0.00444793","-0.0785967"
"0","-0.012699999999999979","0.0167288","0.0131111","0.00428058","-0.0789107"
"0","-0.012799999999999978","0.0167054","0.0132761","0.00396449","-0.0783004"
"0","-0.012899999999999977","0.0167532","0.0133416","0.00400777","-0.0780549"
"0","-0.012999999999999977","0.0166286","0.0133218","0.00412336","-0.0784905"
"1","-0.013099999999999976","0.0167422","0.0132418","0.00403462","-0.0781995"
"0","-0.013199999999999976","0.0167606","0.0132125","0.00408159","-0.0782975"
"0","-0.013299999999999975","0.0173322","0.0128495","0.00402985","-0.077336"
"2","-0.013399999999999974","0.016934","0.0132893","0.00401191","-0.0786644"
"0","-0.013499999999999974","0.0168644","0.0132736","0.00390462","-0.0780625"
"0","-0.013599999999999973","0.0163062","0.0135536","0.00390511","-0.0793839"
"0","-0.013699999999999973","0.0167016","0.0131907","0.00380659","-0.0777017"
"1","-0.013799999999999972","0.0167044","0.0132508","0.00396309","-0.0783836"
"0","-0.013899999999999971","0.0185722","0.0122829","0.00294238","-0.0749188"
"0","-0.01399999999999997","0.0148894","0.0146078","0.0045954","-0.0817164"
"1","-0.01409999999999997","0.0166492","0.0132347","0.00327216","-0.079134"
"1","-0.01419999999999997","0.0165073","0.0130586","0.00340943","-0.0790389"
"0","-0.014299999999999969","0.0179187","0.0121196","0.00399121","-0.076426"
"0","-0.014399999999999968","0.0171471","0.0131478","0.00421649","-0.074973"
"0","-0.014499999999999968","0.0164626","0.012367","0.0056643","-0.0770909"
"1","-0.014599999999999967","0.0168642","0.0119289","0.00556079","-0.0779877"
"0","-0.014699999999999967","0.0169028","0.0119938","0.00561261","-0.0780132"
"2","-0.014799999999999966","0.0166678","0.014985","0.00360379","-0.0804394"
"2","-0.014899999999999965","0.0167765","0.0134318","0.00431785","-0.0783558"
"0","-0.014999999999999965","0.0179232","0.0107731","0.0048211","-0.0761972"
"0","-0.015099999999999964","0.0175778","0.0135898","0.0043313","-0.0768696"
"0","0.09696","0.0171031","0.0136088","0.00565694","-0.0780852"
"0","0.002520000000000003","0.0169284","0.0232452","-0.00520414","-0.0619695"
"1","0.0025300000000000036","0.0174592","0.0103941","0.00713096","-0.0565061"
"0","0.002540000000000003","0.0169611","0.012317","0.00589498","-0.0860986"
"1","0.0025500000000000037","0.0194025","0.0101406","0.00372026","-0.0748205"
"2","0.0025600000000000032","0.0186937","0.0114948","0.00405334","-0.0743815"
"2","0.0025700000000000037","0.0120612","0.0188841","0.00623941","-0.0981076"
"1","0.0025800000000000033","0.027123","0.0059063","0.000532292","-0.0602554"
"0","0.0025900000000000038","0.0169815","0.0174827","0.00553643","-0.0821945"
"2","0.0026000000000000034","0.0235794","0.00970842","0.00446312","-0.0714523"
"2","0.002610000000000004","0.0184867","0.00780904","0.0107142","-0.0762985"
"2","0.0026200000000000034","0.0158167","0.0182709","0.00627967","-0.0853886"
"2","0.002630000000000004","0.0147643","0.0192746","0.00385882","-0.0832277"
"0","0.0026400000000000035","0.0231739","0.00824229","0.00450465","-0.0596088"
"1","0.002650000000000004","0.0171507","0.0127059","0.00905141","-0.0626543"
"0","0.19301000000000001","0.0187576","0.0154273","0.00765376","-0.0583646"
"1","0.003670000000000004","0.0147278","0.0132595","0.0109344","-0.0678357"
"1","0.0036800000000000036","0.0288999","0.00598543","-0.00095736","-0.0573882"
"1","0.003690000000000004","0.00509706","0.0211157","0.0107036","-0.0948273"
"1","0.0037000000000000036","0.0274174","-0.00379128","0.00371273","-0.0613018"
"1","0.003710000000000004","0.0181762","0.0106009","0.00352924","-0.0772144"
"1","0.0037200000000000037","0.00958817","0.0218063","0.00594505","-0.103828"
"0","0.003730000000000004","0.0192736","0.0126687","0.00105278","-0.07472"
"2","0.0037400000000000037","0.0220906","0.0124389","0.000322187","-0.0802099"
"2","0.003750000000000004","0.0200482","0.015054","0.00242347","-0.0751689"
"2","0.003760000000000004","0.0183691","0.0122563","0.00657001","-0.0765226"
"2","0.0037700000000000043","0.0125993","0.0128823","0.00848906","-0.0883129"
"0","0.003780000000000004","0.0247722","0.00232074","0.00114607","-0.0578922"
"0","0.0037900000000000043","0.0153843","0.0191553","0.00125743","-0.076159"
"0","0.003800000000000004","0.0145132","0.01187","0.00780784","-0.0801562"
"2","0.0038100000000000044","0.0177672","0.00978864","0.00320017","-0.0805677"
"0","0.003820000000000004","0.017501","0.0170825","0.00176179","-0.0868335"
"1","0.0038300000000000044","0.00726846","0.017867","0.00805501","-0.087784"
"0","0.003840000000000004","0.0180226","0.0139636","-0.00225803","-0.0774881"
"0","0.0038500000000000045","0.0248934","0.0145288","-0.00227794","-0.0754281"
"0","0.003860000000000004","0.0162972","0.0182409","0.00541976","-0.0874662"
"1","0.0038700000000000045","0.0204644","0.0169222","0.00115393","-0.0816203"
"0","0.003880000000000004","0.026838","-0.000122099","0.00719317","-0.0613435"
"2","0.0038900000000000046","0.0228963","0.0149004","0.000795246","-0.0714243"
"1","0.003900000000000004","0.0165914","0.0138976","0.00861754","-0.0705034"
"0","0.003910000000000005","0.0200992","0.010258","0.0055203","-0.0803732"
"1","0.003920000000000004","0.0154282","0.0103603","0.00932186","-0.0741378"
"0","0.003930000000000005","0.0216707","0.00835911","0.00492794","-0.0745794"
"2","0.003940000000000004","0.00456995","0.0274505","0.00604362","-0.0763585"
"0","0.003950000000000005","0.0156756","0.0147354","0.0046322","-0.0674433"
"0","0.003960000000000004","0.0299657","-0.00218645","0.00530214","-0.0569054"
"2","0.003970000000000005","0.0186853","0.0127697","0.00764096","-0.0757837"
"0","0.003980000000000004","0.0178655","0.010719","0.0087278","-0.0775711"
"1","0.003990000000000004","0.0117245","0.0231506","0.00419915","-0.0958734"
"1","0.004000000000000004","0.025045","-0.00154542","0.00749889","-0.0599857"
"2","0.004010000000000005","0.0234837","0.0119867","0.000515451","-0.0725967"
"0","0.0040200000000000045","0.00151721","0.0308007","0.0101696","-0.078495"
"0","0.004030000000000004","0.0285399","-0.00236976","0.00613306","-0.0728394"
"2","0.0040400000000000045","0.0204729","0.0127047","0.00315278","-0.0561673"
"0","0.004050000000000005","0.0186293","0.0131377","0.00889534","-0.0729901"
"1","0.004060000000000005","0.00994894","0.021639","0.00749687","-0.0887998"
"2","0.004070000000000004","0.0177139","0.0106909","0.00641595","-0.0729729"
"1","0.004080000000000005","0.0243292","0.00449509","0.00417824","-0.057419"
"2","0.004090000000000005","0.0157723","0.0218461","0.00401551","-0.0676493"
"2","0.004100000000000005","0.0142485","0.012704","0.0122298","-0.080632"
"1","0.004110000000000004","0.017721","0.0120222","0.00535301","-0.0747888"
"0","0.004120000000000005","0.0169752","0.00595941","0.0105761","-0.0399024"
"0","0.004130000000000005","0.0212038","0.0158091","0.00247008","-0.0923062"
"2","0.004140000000000005","0.0119334","0.0145502","0.0110155","-0.065657"
"0","0.004150000000000004","0.0205129","0.00960349","0.00538756","-0.0834534"
"0","0.004160000000000005","0.0153114","0.00728046","0.0108276","-0.0369898"
"2","0.004170000000000005","0.0184708","0.0073196","0.00997863","-0.0671823"
"2","0.004180000000000005","0.0135913","0.0100444","0.0121514","-0.0615377"
"1","0.0041900000000000045","0.0158357","0.0141061","0.0071875","-0.0951242"
"0","0.004200000000000005","0.00500512","0.0105151","0.0153974","-0.0683284"
"1","0.004210000000000005","0.0285772","0.0064147","-0.00262056","-0.0806886"
"0","0.004220000000000005","0.0123926","0.0149082","0.00264116","-0.0277478"
"1","0.004230000000000005","0.0190388","-0.00843793","0.0184226","-0.0748006"
"2","0.004240000000000005","0.016411","0.00698143","0.00932745","-0.0727643"
"0","0.0042500000000000055","0.0278168","0.0162201","-0.00744504","-0.105124"
"0","0.004260000000000005","0.00307005","0.00717095","0.012901","-0.0634206"
"2","0.004270000000000005","0.00313873","0.0143468","-0.0126986","-0.054803"
"2","0.004280000000000005","0.000483391","-0.00141266","-0.000236011","-0.0462064"
