"ACTION","REWARD","A0","A1","A2","V"
"1","-0.0001","0.0293139","-0.0136027","-0.0112516","-0.0442078"
"0","-0.0002","0.0147588","-0.0173821","0.0035501","-0.0261231"
"1","-0.00030000000000000003","0.0167842","0.00154143","-0.0152281","-0.0776139"
"1","-0.0004","0.00986628","0.00278832","-0.00891723","-0.0512389"
"0","-0.0005","-0.00592672","0.00321154","0.00439787","-0.0962555"
"1","-0.0006000000000000001","0.011692","-0.000675858","-0.000685148","-0.100433"
"1","-0.0007000000000000001","0.000147262","0.00169895","0.0135957","-0.0896304"
"0","-0.0008000000000000001","0.00912777","0.00413704","0.00459499","-0.0978399"
"1","-0.0009000000000000002","0.00615176","0.00552936","0.00789793","-0.0766706"
"1","-0.0010000000000000002","0.0100015","0.00435045","0.00670437","-0.0825932"
"2","-0.0011000000000000003","0.00695742","0.0071436","0.0073327","-0.0743567"
"1","-0.0012000000000000003","0.00764364","0.00487224","0.00882462","-0.0782234"
"0","-0.0013000000000000004","0.00642007","0.00596688","0.00872547","-0.0778872"
"2","-0.0014000000000000004","0.00663492","0.0050783","0.00954683","-0.0795036"
"0","-0.0015000000000000005","0.0063588","0.00620858","0.00903527","-0.0803776"
"1","-0.0016000000000000005","0.006954","0.00552353","0.00925256","-0.0788966"
"1","-0.0017000000000000006","0.00696898","0.00588022","0.00909519","-0.0785958"
"1","-0.0018000000000000006","0.00695802","0.00617566","0.00904331","-0.0780995"
"0","-0.0019000000000000006","0.00686976","0.00620236","0.00923547","-0.0782207"
"2","-0.0020000000000000005","0.00687931","0.0062461","0.00925462","-0.0782679"
"1","-0.0021000000000000003","0.00687164","0.00618889","0.00938833","-0.0782811"
"0","-0.0022","0.00688931","0.00621156","0.00940407","-0.0784603"
"1","-0.0023","0.00688145","0.00625672","0.00940401","-0.078448"
"1","-0.0024","0.00689444","0.00627806","0.00939417","-0.0784463"
"1","-0.0024999999999999996","0.00448218","0.00478999","0.011614","-0.0741551"
"2","-0.0025999999999999994","0.00955851","0.00715137","0.00579703","-0.0839631"
"2","-0.0026999999999999993","0.00380661","0.00772213","0.0103868","-0.0762921"
"1","-0.002799999999999999","0.00788921","0.0053345","0.00752887","-0.0796319"
