"ACTION","REWARD","A0","A1","A2","V"
"2","-0.0001","-0.0115894","-0.0194954","0.0238961","-0.095133"
"2","-0.0002","0.0248113","-0.0178425","-0.0254081","-0.0841218"
"0","-0.00030000000000000003","0.00834521","0.00846438","-0.0191721","-0.0723691"
"2","-0.0004","0.0112164","0.00254251","-0.0127598","-0.114091"
"1","-0.0005","0.0141196","-9.20626e-05","-0.0123977","-0.0842022"
"1","-0.0006000000000000001","0.00995327","-0.000451561","-0.00141013","-0.122626"
"0","-0.0007000000000000001","-0.00866963","-0.00224633","0.016071","-0.13242"
"0","-0.0008000000000000001","0.00934961","-0.00601919","0.00417339","-0.127029"
"1","-0.0009000000000000002","0.00135133","-0.00145147","0.00915049","-0.126998"
"2","-0.0010000000000000002","0.00792243","-0.00215443","0.00282975","-0.120506"
"1","-0.0011000000000000003","0.00500021","-0.00186684","0.00662884","-0.115295"
"0","-0.0012000000000000003","0.00569862","-0.00251479","0.0068618","-0.121469"
"0","-0.0013000000000000004","0.00458837","-0.00248452","0.00776352","-0.116973"
"0","-0.0014000000000000004","0.00555283","-0.00260331","0.00758204","-0.121518"
"2","-0.0015000000000000005","0.00482105","-0.00246389","0.00775901","-0.119313"
"0","-0.0016000000000000005","0.00577611","-0.00223196","0.00681963","-0.119838"
"0","-0.0017000000000000006","0.00477363","-0.00226455","0.00754797","-0.11949"
"0","-0.0018000000000000006","0.00532285","-0.00231473","0.00693627","-0.119581"
"1","-0.0019000000000000006","0.00481989","-0.00228028","0.00746102","-0.119402"
"2","-0.0020000000000000005","0.00489386","-0.00259973","0.00770552","-0.119798"
"2","-0.0021000000000000003","0.00496466","-0.00258842","0.00776836","-0.119354"
"2","-0.0022","0.00507971","-0.00247664","0.00779815","-0.119582"
"0","-0.0023","0.00501629","-0.00245234","0.00787318","-0.119423"
"1","-0.0024","0.00509992","-0.00243296","0.00781368","-0.119401"
"0","-0.0024999999999999996","0.00500998","-0.00242264","0.00790505","-0.119435"
"2","-0.0025999999999999994","0.00504671","-0.00242133","0.00786472","-0.119462"
"0","-0.0026999999999999993","0.00502425","-0.00240623","0.00789146","-0.119432"
"1","-0.002799999999999999","0.00504292","-0.0023976","0.00787945","-0.119484"
"2","-0.002899999999999999","0.00503509","-0.0023861","0.00788204","-0.11942"
