"ACTION","REWARD","A0","A1","A2","V"
"0","-0.0002","-0.00556685","0.0337194","-0.0146829","-0.045766"
"1","-0.0004","-0.0152679","0.0269157","0.0186119","0.0607545"
"2","-0.0006000000000000001","0.0419146","-0.0112583","0.0308623","-0.0617481"
"0","-0.0008","0.00542806","0.01725","0.0371725","-0.0157585"
"1","-0.001","0.0387122","0.00747814","0.0311891","-0.011021"
"0","-0.0012000000000000001","0.033403","0.00295943","0.0451167","-0.0638496"
"0","-0.0014000000000000002","0.028549","0.0205996","0.0360393","-0.0218148"
"2","-0.0016000000000000003","0.0416653","0.00594015","0.0459155","-0.0633991"
"2","-0.0018000000000000004","0.0305428","0.0205523","0.0393726","-0.0499613"
"2","-0.0020000000000000005","0.0359191","0.0160399","0.0419987","-0.0456887"
"0","-0.0022000000000000006","0.036405","0.0158894","0.0423098","-0.0657559"
"0","-0.0024000000000000007","0.0314556","0.0210382","0.0409906","-0.046371"
"2","-0.0026000000000000007","0.0387098","0.0155591","0.0417392","-0.0602454"
"0","-0.002800000000000001","0.033183","0.0189591","0.0420135","-0.0570932"
"1","-0.003000000000000001","0.0361499","0.0178976","0.0409405","-0.0525535"
"1","-0.003200000000000001","0.036406","0.0160992","0.0423879","-0.0618878"
"1","-0.003400000000000001","0.0342441","0.0186687","0.0409656","-0.0533306"
"1","-0.003600000000000001","0.0369641","0.0159585","0.0417242","-0.0587667"
"1","-0.0038000000000000013","0.0348306","0.0173996","0.041547","-0.0578168"
"1","-0.004000000000000001","0.0357473","0.0170574","0.041234","-0.0554434"
"1","-0.004200000000000001","0.0361027","0.016285","0.0417367","-0.059417"
"0","-0.0044","0.0350489","0.0174349","0.0412651","-0.0559239"
"1","-0.0046","0.0362371","0.0164176","0.0415141","-0.0578494"
"2","-0.0048","0.0354218","0.0169775","0.0414928","-0.0577625"
"2","-0.004999999999999999","0.0356949","0.0169665","0.0413477","-0.0565315"
"1","-0.005199999999999999","0.0359296","0.0166041","0.0415707","-0.0582363"
"0","-0.0053999999999999986","0.0354493","0.0171073","0.0413954","-0.0568383"
"0","-0.005599999999999998","0.035945","0.0167044","0.0414873","-0.057505"
"1","-0.005799999999999998","0.0356396","0.0168989","0.0414986","-0.0576025"
"1","-0.0059999999999999975","0.035711","0.0169353","0.0414255","-0.057003"
"2","-0.006199999999999997","0.0358967","0.0168028","0.0413869","-0.0577871"
"1","-0.006399999999999997","0.0355794","0.0170385","0.0413411","-0.057228"
"1","-0.0065999999999999965","0.0356165","0.0174632","0.0404805","-0.0589116"
"1","-0.006799999999999996","0.0337024","0.0167105","0.0421026","-0.0591504"
"2","-0.006999999999999996","0.0341521","0.0182388","0.0400501","-0.0589903"
"0","-0.0071999999999999955","0.0334432","0.0182855","0.040544","-0.0582594"
"1","-0.007399999999999995","0.0351454","0.0178821","0.0385733","-0.0588385"
"1","-0.007599999999999995","0.0333412","0.0173316","0.0398299","-0.0606138"
"1","-0.0077999999999999944","0.0323664","0.0187022","0.0396448","-0.0575501"
"2","-0.007999999999999995","0.0346287","0.0181878","0.0385101","-0.0574379"
"2","-0.008199999999999995","0.0341057","0.0167894","0.042189","-0.0579408"
"0","-0.008399999999999996","0.0354721","0.0170897","0.0403549","-0.0586115"
"1","-0.008599999999999997","0.033218","0.0172575","0.0420956","-0.058631"
"0","-0.008799999999999997","0.0347203","0.0179587","0.0399705","-0.057882"
"1","-0.008999999999999998","0.034656","0.0177473","0.039725","-0.0583064"
"0","-0.009199999999999998","0.0341984","0.0174915","0.0402762","-0.0567394"
"2","-0.009399999999999999","0.0353066","0.0165505","0.0419342","-0.059078"
"0","-0.0096","0.0349999","0.0172142","0.042319","-0.0594288"
"0","-0.0098","0.0348542","0.0181484","0.0406521","-0.0589869"
"1","-0.01","0.0342416","0.0180315","0.04069","-0.0588743"
"2","-0.0102","0.0343527","0.0181957","0.0400065","-0.0584081"
"0","-0.010400000000000001","0.0340295","0.0176268","0.0410278","-0.0588582"
"2","-0.010600000000000002","0.0341589","0.0181093","0.0398564","-0.0599206"
"0","-0.010800000000000002","0.0332682","0.0183032","0.0399853","-0.0584492"
"1","-0.011000000000000003","0.0335421","0.017881","0.0401298","-0.0594357"
"0","-0.011200000000000003","0.0333675","0.0182764","0.0397277","-0.0588289"
"2","-0.011400000000000004","0.033933","0.017863","0.0395852","-0.0584491"
"2","-0.011600000000000004","0.0336608","0.017403","0.0401952","-0.0599094"
"0","-0.011800000000000005","0.0330254","0.0180016","0.0400826","-0.0590953"
"1","-0.012000000000000005","0.0344972","0.0178856","0.038306","-0.0598035"
"1","-0.012200000000000006","0.0329007","0.0179572","0.038945","-0.0605225"
"2","-0.012400000000000007","0.0321175","0.0185085","0.0394707","-0.0584739"
"0","-0.012600000000000007","0.0337998","0.0179346","0.039106","-0.0589342"
"2","-0.012800000000000008","0.0332381","0.0171834","0.0404972","-0.0593434"
"2","-0.013000000000000008","0.033854","0.0177048","0.0394161","-0.0591827"
"1","-0.013200000000000009","0.0345178","0.0172487","0.0389284","-0.0607555"
"2","-0.013400000000000009","0.0317296","0.018783","0.0395598","-0.0598647"
"0","-0.01360000000000001","0.0345824","0.0178283","0.038078","-0.0592198"
"2","-0.01380000000000001","0.0314445","0.0183149","0.0404379","-0.0620879"
"2","-0.01400000000000001","0.0324576","0.0192144","0.038865","-0.0583273"
"0","-0.014200000000000011","0.033496","0.0187376","0.0386722","-0.0633892"
"0","-0.014400000000000012","0.0313105","0.0188216","0.0403723","-0.0566783"
"1","-0.014600000000000012","0.0344375","0.017393","0.0396416","-0.0615129"
"1","-0.014800000000000013","0.0323258","0.0188051","0.0395242","-0.0629834"
"1","-0.015000000000000013","0.032575","0.0192299","0.0387444","-0.058714"
"0","-0.015200000000000014","0.0326835","0.0175443","0.0404274","-0.0624913"
"1","-0.015400000000000014","0.0328879","0.0194022","0.0373466","-0.0601832"
"1","-0.015600000000000015","0.0317961","0.0180613","0.0397012","-0.0589575"
"2","-0.015800000000000015","0.0336307","0.0174898","0.0391174","-0.0595515"
"2","-0.016000000000000014","0.0328585","0.0176023","0.0400235","-0.059247"
"0","-0.016200000000000013","0.0337329","0.0168185","0.0402611","-0.0594791"
"1","-0.016400000000000012","0.0346299","0.0175703","0.0381717","-0.0610568"
"1","-0.01660000000000001","0.0328048","0.0179492","0.0388564","-0.0594641"
"0","-0.01680000000000001","0.0326097","0.0182004","0.0388537","-0.0589158"
"0","-0.017000000000000008","0.0330046","0.0177863","0.0394258","-0.0596231"
"1","-0.017200000000000007","0.0331857","0.0176592","0.0396018","-0.0595857"
"2","-0.017400000000000006","0.0332758","0.0179518","0.0392037","-0.0600655"
"1","-0.017600000000000005","0.032992","0.0181712","0.0396342","-0.0590153"
"1","-0.017800000000000003","0.0335281","0.0179779","0.0392789","-0.0604466"
"1","-0.018000000000000002","0.0328734","0.0184272","0.0396964","-0.0588295"
"1","-0.0182","0.0340834","0.0185227","0.0387299","-0.0627932"
"0","-0.0184","0.031881","0.0190624","0.039335","-0.0593201"
"2","-0.0186","0.0347443","0.0182776","0.0373859","-0.0602867"
