"ACTION","REWARD","A0","A1","A2","V"
"2","-0.0002","-0.00608667","-0.0409085","0.0523873","0.00393217"
"2","-0.0004","0.0131223","-0.0161695","0.0121579","-0.072152"
"1","-0.0006000000000000001","0.00522681","0.00131122","0.00368113","0.000294083"
"0","-0.0008","0.0138781","-0.00320036","0.00572283","-0.063797"
"1","-0.001","0.00369204","0.00229283","0.00892261","-0.00198981"
"0","-0.0012000000000000001","0.0122407","-0.0100504","0.0156481","-0.0655612"
"1","-0.0014000000000000002","0.00395221","-0.00388837","0.0133826","-0.0122214"
"2","-0.0016000000000000003","0.0120635","-0.0124812","0.0147294","-0.0705487"
"1","-0.0018000000000000004","0.00480656","-0.0042362","0.00935656","-0.0228759"
"2","-0.0020000000000000005","0.0111247","-0.010307","0.00976669","-0.0702535"
"1","-0.0022000000000000006","0.00432702","-0.00327172","0.00661533","-0.0282685"
"0","-0.0024000000000000007","0.0101461","-0.00857128","0.00748811","-0.0693353"
"0","-0.0026000000000000007","0.00463341","-0.00333951","0.00530614","-0.031723"
"1","-0.002800000000000001","0.00959382","-0.00918067","0.00730226","-0.0670585"
"1","-0.003000000000000001","0.00485426","-0.00517162","0.00571433","-0.0351293"
"1","-0.003200000000000001","0.00918134","-0.0101516","0.00718035","-0.0657684"
"1","-0.003400000000000001","0.00512719","-0.00637044","0.00540516","-0.0382869"
"2","-0.003600000000000001","0.00880714","-0.0103643","0.00644434","-0.064398"
"1","-0.0038000000000000013","0.00527101","-0.00698989","0.00491448","-0.0405681"
"2","-0.004000000000000001","0.00840006","-0.0104227","0.00591635","-0.0628732"
"2","-0.004200000000000001","0.00539871","-0.007581","0.00472957","-0.0424835"
"0","-0.0044","0.00811272","-0.010465","0.00558785","-0.0615593"
"0","-0.0046","0.00552911","-0.00797639","0.00458172","-0.0439489"
"1","-0.0048","0.0078592","-0.0104781","0.00539159","-0.0603426"
"0","-0.004999999999999999","0.00564359","-0.00832787","0.00454312","-0.0452132"
"2","-0.005199999999999999","0.00765198","-0.0104575","0.00524069","-0.0593011"
"2","-0.0053999999999999986","0.00575197","-0.00858369","0.00450651","-0.0462929"
"2","-0.005599999999999998","0.00747925","-0.0103938","0.00510719","-0.0583864"
"0","-0.005799999999999998","0.00584771","-0.00877177","0.00448319","-0.0471996"
"1","-0.0059999999999999975","0.00733335","-0.0103209","0.00500822","-0.057585"
"0","-0.006199999999999997","0.00593363","-0.00892333","0.00447949","-0.0479703"
"0","-0.006399999999999997","0.00711639","-0.0102384","0.00475589","-0.0570082"
"1","-0.0065999999999999965","0.00583023","-0.00913001","0.0042931","-0.048614"
"1","-0.006799999999999996","0.0069576","-0.010356","0.00460141","-0.0563909"
"0","-0.006999999999999996","0.00583913","-0.00919744","0.00435092","-0.0489342"
"1","-0.0071999999999999955","0.00717444","-0.0100489","0.00444435","-0.0563864"
"0","-0.007399999999999995","0.00624903","-0.00891908","0.00409138","-0.0490867"
"1","-0.007599999999999995","0.00686575","-0.0100976","0.00474431","-0.0557264"
"0","-0.0077999999999999944","0.00594204","-0.0094207","0.00451256","-0.0497964"
"1","-0.007999999999999995","0.0066928","-0.0103927","0.00477685","-0.0554444"
"0","-0.008199999999999995","0.00590378","-0.00966046","0.00438136","-0.0503566"
"1","-0.008399999999999996","0.00675843","-0.0101375","0.00441937","-0.0551405"
"1","-0.008599999999999997","0.00612544","-0.00933103","0.00416788","-0.0505027"
"0","-0.008799999999999997","0.00669533","-0.0100575","0.00434812","-0.054662"
"2","-0.008999999999999998","0.00609851","-0.00931888","0.00424131","-0.0505809"
"1","-0.009199999999999998","0.00667157","-0.00978538","0.00450057","-0.0543576"
"2","-0.009399999999999999","0.00618643","-0.00947667","0.00425231","-0.0510706"
"2","-0.0096","0.00652858","-0.00987042","0.00457184","-0.053937"
"0","-0.0098","0.00619017","-0.00958852","0.00427285","-0.0515748"
"2","-0.01","0.00650464","-0.00992377","0.00451909","-0.0536798"
"0","-0.0102","0.0062682","-0.00951666","0.00442027","-0.0516295"
"0","-0.010400000000000001","0.00637656","-0.0099662","0.00450326","-0.0537892"
"2","-0.010600000000000002","0.00603182","-0.00982928","0.00434451","-0.0518983"
"2","-0.010800000000000002","0.0062555","-0.0101741","0.00437129","-0.0538958"
"0","-0.011000000000000003","0.00610157","-0.0098187","0.00413913","-0.0521023"
"1","-0.011200000000000003","0.00666998","-0.00967148","0.00385799","-0.0540657"
"1","-0.011400000000000004","0.00643953","-0.00921699","0.0038147","-0.051879"
"1","-0.011600000000000004","0.00644885","-0.00974928","0.00436529","-0.053343"
"0","-0.011800000000000005","0.00612857","-0.00979","0.0044276","-0.0522175"
"2","-0.012000000000000005","0.00650323","-0.00984644","0.00451103","-0.0532237"
"0","-0.012200000000000006","0.00647365","-0.00950233","0.0044048","-0.0523578"
"0","-0.012400000000000007","0.00637564","-0.00976951","0.00447203","-0.0533382"
"0","-0.012600000000000007","0.00616267","-0.0097761","0.00439463","-0.0525027"
"2","-0.012800000000000008","0.00624363","-0.00994187","0.00433359","-0.053377"
"1","-0.013000000000000008","0.00609938","-0.00983485","0.00420126","-0.0525957"
"2","-0.013200000000000009","0.00621506","-0.00980711","0.00439284","-0.0532394"
"0","-0.013400000000000009","0.00612311","-0.00984245","0.00440807","-0.0521473"
"2","-0.01360000000000001","0.00638155","-0.00987567","0.00406026","-0.0537459"
"0","-0.01380000000000001","0.00647157","-0.00951872","0.0038519","-0.0524398"
"0","-0.01400000000000001","0.00669231","-0.0094549","0.00383858","-0.0534312"
"2","-0.014200000000000011","0.0065438","-0.00928885","0.00393514","-0.0522478"
"1","-0.014400000000000012","0.0067054","-0.00948292","0.00412113","-0.053261"
"1","-0.014600000000000012","0.00608489","-0.00967728","0.00456044","-0.0517603"
"1","-0.014800000000000013","0.00675419","-0.00983806","0.00426524","-0.0542076"
"1","-0.015000000000000013","0.0062063","-0.00949235","0.00404174","-0.0517184"
"0","-0.015200000000000014","0.00638641","-0.00999848","0.00435629","-0.0537197"
"0","-0.015400000000000014","0.00645628","-0.00929972","0.00385474","-0.0524172"
"1","-0.015600000000000015","0.00667655","-0.00930315","0.00400994","-0.0532607"
"0","-0.015800000000000015","0.00658007","-0.0091145","0.00412405","-0.0522401"
"2","-0.016000000000000014","0.00655304","-0.00965472","0.00445254","-0.0531034"
"0","-0.016200000000000013","0.00644314","-0.00971979","0.00434866","-0.0526335"
"2","-0.016400000000000012","0.00664682","-0.00954182","0.00421949","-0.0532996"
"0","-0.01660000000000001","0.00660619","-0.00927997","0.00416701","-0.0526251"
"2","-0.01680000000000001","0.00654577","-0.00940993","0.00420008","-0.0531985"
"1","-0.017000000000000008","0.00641497","-0.00937482","0.00410152","-0.0526929"
"2","-0.017200000000000007","0.00629755","-0.0096899","0.00420584","-0.0529601"
"1","-0.017400000000000006","0.00638297","-0.00966978","0.00401074","-0.0531174"
"1","-0.017600000000000005","0.00623284","-0.00970837","0.00391037","-0.0527157"
"2","-0.017800000000000003","0.00651523","-0.00961267","0.00389577","-0.0534107"
"0","-0.018000000000000002","0.00644689","-0.0094101","0.00397951","-0.0525541"
"1","-0.0182","0.00643858","-0.00964702","0.00412145","-0.0533089"
"0","-0.0184","0.00634007","-0.00955046","0.0039674","-0.0527835"
"2","-0.0186","0.00654081","-0.00947113","0.00395352","-0.053232"
"1","-0.018799999999999997","0.00648979","-0.00939103","0.00409788","-0.0526114"
"0","-0.018999999999999996","0.00645683","-0.00962316","0.00420545","-0.0532189"
"0","-0.019199999999999995","0.00653726","-0.00938999","0.00405226","-0.0528263"
"0","-0.019399999999999994","0.00660476","-0.00941937","0.00418485","-0.0530214"
"0","-0.019599999999999992","0.00638417","-0.00955644","0.00444911","-0.0533058"
"2","-0.01979999999999999","0.00648834","-0.00949819","0.00438488","-0.0526314"
"1","-0.01999999999999999","0.00669836","-0.00944641","0.00428331","-0.0536283"
"2","-0.02019999999999999","0.0063764","-0.00943175","0.00423408","-0.0520205"
"1","-0.020399999999999988","0.00667604","-0.00957107","0.00421625","-0.0541495"
"1","-0.020599999999999986","0.00621643","-0.00945772","0.00419747","-0.0514546"
"2","-0.020799999999999985","0.00672087","-0.00974591","0.00426607","-0.0548319"
"1","-0.020999999999999984","0.00608222","-0.00955827","0.00437565","-0.0510647"
"2","-0.021199999999999983","0.0067999","-0.00986999","0.00434372","-0.0553329"
