"ACTION","REWARD","A0","A1","A2","V"
"1","-0.0001","-0.0500201","0.00794691","0.0317821","-0.062612"
"2","-0.0002","-0.0171698","-0.00211914","-0.00954372","-0.0909802"
"1","-0.00030000000000000003","-0.040248","0.0127079","-0.0114731","-0.100075"
"1","-0.0004","-0.0262659","-0.000857697","-0.0150663","-0.124199"
"0","-0.0005","-0.0322894","-0.000721063","-0.0106221","-0.146437"
"0","-0.0006000000000000001","-0.0272033","-0.00177441","-0.012902","-0.155557"
"2","-0.0007000000000000001","-0.0400526","-0.0136725","0.0149279","-0.194931"
"0","-0.0008000000000000001","-0.0202547","-0.00982113","0.00441961","-0.18118"
"1","-0.0009000000000000002","-0.0362635","-0.00309671","0.0163275","-0.169717"
"0","-0.0010000000000000002","-0.0280395","-0.00707652","0.0121212","-0.170734"
"2","-0.0011000000000000003","-0.0326924","-0.0041298","0.0133919","-0.163912"
"2","-0.0012000000000000003","-0.0301721","-0.00470922","0.0120286","-0.163414"
"0","-0.0013000000000000004","-0.0315408","-0.00537211","0.0136835","-0.160331"
"2","-0.0014000000000000004","-0.0299823","-0.00616514","0.0131974","-0.16198"
"1","-0.0015000000000000005","-0.0309484","-0.00562325","0.0134033","-0.160752"
"0","-0.0016000000000000005","-0.030462","-0.00600802","0.0131702","-0.160165"
"2","-0.0017000000000000006","-0.030772","-0.00585838","0.0132766","-0.160367"
"1","-0.0018000000000000006","-0.0306341","-0.00583593","0.0130661","-0.159789"
"2","-0.0019000000000000006","-0.0307408","-0.00581478","0.0131187","-0.159775"
"1","-0.0020000000000000005","-0.0307259","-0.0058376","0.0130838","-0.15971"
"2","-0.0021000000000000003","-0.0307868","-0.00587421","0.0131522","-0.159657"
"0","-0.0022","-0.0307586","-0.00586778","0.0131542","-0.159755"
"2","-0.0023","-0.0307688","-0.00581514","0.0131571","-0.159662"
"1","-0.0024","-0.0307285","-0.0058067","0.0131559","-0.159632"
"0","-0.0024999999999999996","-0.030715","-0.00578541","0.013158","-0.15962"
"1","-0.0025999999999999994","-0.030704","-0.0057743","0.0131598","-0.159598"
"2","-0.0026999999999999993","-0.0307066","-0.00575965","0.0131662","-0.159612"
"2","-0.002799999999999999","-0.0307104","-0.00574452","0.01317","-0.159604"
"2","-0.002899999999999999","-0.030711","-0.00573864","0.0131792","-0.159602"
"1","-0.0029999999999999988","-0.0299219","-0.00682636","0.0129541","-0.160489"
"2","-0.0030999999999999986","-0.0311273","-0.0042575","0.0121436","-0.161146"
"1","-0.0031999999999999984","-0.0311241","-0.00602632","0.0131313","-0.157812"
"2","-0.0032999999999999982","-0.0299208","-0.00568135","0.0119926","-0.162441"
"1","-0.003399999999999998","-0.0317823","-0.00521309","0.0129704","-0.158716"
"0","-0.003499999999999998","-0.0299231","-0.0058901","0.011994","-0.161752"
"2","-0.0035999999999999977","-0.0319475","-0.00530685","0.0130976","-0.159687"
"0","-0.0036999999999999976","-0.0306236","-0.00593234","0.0125065","-0.160487"
"1","-0.0037999999999999974","-0.0307238","-0.00547317","0.0121196","-0.161743"
"2","-0.0038999999999999972","-0.0308107","-0.0054818","0.0120747","-0.16021"
"2","-0.0039999999999999975","-0.0314748","-0.00578703","0.0129475","-0.160152"
"1","-0.004099999999999998","-0.0302289","-0.00567639","0.0117967","-0.161935"
"0","-0.004199999999999998","-0.0307869","-0.00586739","0.0124625","-0.159928"
"0","-0.004299999999999998","-0.0304947","-0.00511209","0.0117229","-0.162948"
"0","-0.0043999999999999985","-0.0312048","-0.00511549","0.0120417","-0.159198"
"1","-0.004499999999999999","-0.0305363","-0.00570771","0.0122225","-0.161356"
"2","-0.004599999999999999","-0.0307808","-0.00526989","0.0121078","-0.160991"
"2","-0.004699999999999999","-0.0314379","-0.00537345","0.0125879","-0.159523"
"1","-0.0048","-0.0301998","-0.0062931","0.0122421","-0.16149"
"2","-0.0049","-0.0305088","-0.00562915","0.0121157","-0.161074"
"1","-0.005","-0.0306826","-0.00528295","0.0118923","-0.161718"
"2","-0.0051","-0.0305592","-0.00567115","0.0120652","-0.160368"
"1","-0.005200000000000001","-0.0307332","-0.00525742","0.0119113","-0.162434"
"1","-0.005300000000000001","-0.0306141","-0.00553262","0.0119993","-0.16004"
"0","-0.005400000000000001","-0.0307036","-0.00530843","0.0119839","-0.162473"
"2","-0.005500000000000001","-0.0317685","-0.00492006","0.0122313","-0.159623"
"0","-0.005600000000000002","-0.0310068","-0.00608391","0.012504","-0.16101"
"2","-0.005700000000000002","-0.030526","-0.00608055","0.0120387","-0.161518"
"0","-0.005800000000000002","-0.0308563","-0.00566973","0.0119876","-0.160711"
"1","-0.0059000000000000025","-0.0303572","-0.00612304","0.0121465","-0.161519"
"1","-0.006000000000000003","-0.0308829","-0.00523169","0.0117714","-0.162265"
"1","-0.006100000000000003","-0.0309988","-0.00551196","0.0118871","-0.159771"
"2","-0.006200000000000003","-0.0310523","-0.00559977","0.0118493","-0.162018"
"1","-0.0063000000000000035","-0.031766","-0.00648694","0.0128121","-0.159555"
"0","-0.006400000000000004","-0.0304131","-0.00550652","0.0108136","-0.165005"
"1","-0.006500000000000004","-0.0325361","-0.00607113","0.0125686","-0.15715"
"2","-0.006600000000000004","-0.0308137","-0.0068019","0.0119328","-0.165343"
"2","-0.0067000000000000046","-0.0311796","-0.00635894","0.0109484","-0.161577"
"2","-0.006800000000000005","-0.032042","-0.00509838","0.0109681","-0.162906"
"2","-0.006900000000000005","-0.0314303","-0.00521244","0.0104285","-0.16165"
"1","-0.007000000000000005","-0.0306963","-0.00644746","0.0111749","-0.159858"
"2","-0.007100000000000006","-0.0309453","-0.00657521","0.0119557","-0.164487"
"1","-0.007200000000000006","-0.0305005","-0.00478815","0.0100214","-0.162917"
"1","-0.007300000000000006","-0.0315395","-0.00608909","0.0119158","-0.160179"
"0","-0.007400000000000006","-0.0300187","-0.00523841","0.0102791","-0.16525"
"1","-0.007500000000000007","-0.0325688","-0.00423118","0.0112821","-0.159555"
"0","-0.007600000000000007","-0.0307146","-0.00619807","0.0116259","-0.161048"
"2","-0.007700000000000007","-0.031418","-0.00686191","0.0127352","-0.16214"
"2","-0.0078000000000000074","-0.0307689","-0.00595361","0.0112639","-0.163777"
"0","-0.007900000000000008","-0.0316651","-0.00454742","0.0106068","-0.161718"
"2","-0.008000000000000007","-0.0304926","-0.00654836","0.0113879","-0.160086"
"0","-0.008100000000000007","-0.0307489","-0.00554644","0.011211","-0.1648"
"1","-0.008200000000000006","-0.0308491","-0.00563323","0.0110008","-0.160791"
"2","-0.008300000000000005","-0.0305235","-0.00582972","0.011057","-0.164184"
"1","-0.008400000000000005","-0.0310672","-0.00460402","0.0105013","-0.162876"
"2","-0.008500000000000004","-0.0308344","-0.0056349","0.0110808","-0.1604"
"2","-0.008600000000000003","-0.0306651","-0.00515707","0.0110138","-0.165195"
"0","-0.008700000000000003","-0.0309119","-0.00516532","0.0109234","-0.159911"
"1","-0.008800000000000002","-0.0307646","-0.00661101","0.0117292","-0.164091"
"2","-0.008900000000000002","-0.0309545","-0.00527194","0.0101365","-0.164357"
"1","-0.009000000000000001","-0.0308796","-0.00467576","0.00980867","-0.162301"
"0","-0.0091","-0.0314244","-0.00621523","0.011251","-0.162304"
"2","-0.0092","-0.0305727","-0.00507286","0.00921111","-0.165091"
"2","-0.0093","-0.0316887","-0.00510948","0.00977527","-0.162229"
"1","-0.009399999999999999","-0.0312322","-0.00600295","0.010255","-0.164625"
"2","-0.009499999999999998","-0.0309102","-0.00546417","0.00931234","-0.163582"
"2","-0.009599999999999997","-0.0318825","-0.00521426","0.0101423","-0.163553"
"0","-0.009699999999999997","-0.0311296","-0.00565084","0.0100159","-0.164216"
"2","-0.009799999999999996","-0.0315549","-0.0053336","0.0102423","-0.163253"
"1","-0.009899999999999996","-0.0312635","-0.00564252","0.0103258","-0.163613"
"1","-0.009999999999999995","-0.0313998","-0.00495202","0.0098617","-0.163081"
"0","-0.010099999999999994","-0.0314868","-0.00637344","0.0109442","-0.16339"
"2","-0.010199999999999994","-0.0307492","-0.00587269","0.00958523","-0.164182"
"2","-0.010299999999999993","-0.0315175","-0.00558443","0.00980925","-0.163932"
"0","-0.010399999999999993","-0.0315265","-0.00474466","0.00938118","-0.163653"
"0","-0.010499999999999992","-0.0317214","-0.00557397","0.010289","-0.162505"
"1","-0.010599999999999991","-0.0313073","-0.00569422","0.0101601","-0.163915"
"2","-0.01069999999999999","-0.0313408","-0.00583429","0.0100985","-0.163239"
"2","-0.01079999999999999","-0.0312157","-0.00618585","0.010159","-0.164234"
"1","-0.01089999999999999","-0.031288","-0.00485264","0.00912705","-0.164016"
"2","-0.010999999999999989","-0.0316852","-0.00540692","0.00981098","-0.162756"
"0","-0.011099999999999988","-0.0312872","-0.00547914","0.00960762","-0.164312"
"2","-0.011199999999999988","-0.0311301","-0.00587854","0.00984597","-0.163682"
"0","-0.011299999999999987","-0.031052","-0.00524568","0.00952154","-0.164303"
"2","-0.011399999999999987","-0.0317968","-0.00474583","0.00953754","-0.163128"
"1","-0.011499999999999986","-0.031005","-0.00614402","0.00998096","-0.164565"
"1","-0.011599999999999985","-0.0312084","-0.00520541","0.00940939","-0.164079"
"1","-0.011699999999999985","-0.0308885","-0.00554534","0.00918679","-0.163228"
"2","-0.011799999999999984","-0.0311038","-0.00581119","0.00979059","-0.166464"
"2","-0.011899999999999984","-0.0314285","-0.00418185","0.00852524","-0.161636"
"1","-0.011999999999999983","-0.030924","-0.0067767","0.0104656","-0.165554"
"0","-0.012099999999999982","-0.0308631","-0.00476205","0.00862597","-0.163249"
"1","-0.012199999999999982","-0.0312254","-0.00599635","0.010243","-0.16571"
"0","-0.012299999999999981","-0.0308011","-0.00494309","0.00892645","-0.164138"
"0","-0.01239999999999998","-0.0316034","-0.00454537","0.00931398","-0.162011"
"2","-0.01249999999999998","-0.0311493","-0.00597321","0.00985756","-0.164606"
"0","-0.01259999999999998","-0.0311358","-0.0053917","0.00922989","-0.163843"
"2","-0.012699999999999979","-0.0305556","-0.00629565","0.00977855","-0.165213"
"2","-0.012799999999999978","-0.0309066","-0.00489579","0.00914956","-0.164097"
"0","-0.012899999999999977","-0.0313955","-0.00560518","0.00987988","-0.161836"
"0","-0.012999999999999977","-0.0309029","-0.00615377","0.0102259","-0.167564"
"0","-0.013099999999999976","-0.031163","-0.00470686","0.00905775","-0.163188"
"0","-0.013199999999999976","-0.0310903","-0.00535169","0.0097765","-0.164039"
"0","-0.013299999999999975","-0.0310948","-0.00522034","0.00957793","-0.164898"
"0","-0.013399999999999974","-0.0310669","-0.00518298","0.00953236","-0.163682"
"2","-0.013499999999999974","-0.0310401","-0.00525577","0.00968237","-0.164598"
"0","-0.013599999999999973","-0.0310787","-0.00515773","0.00957899","-0.164242"
"1","-0.013699999999999973","-0.0299991","-0.00573297","0.0091818","-0.164632"
"1","-0.013799999999999972","-0.0305683","-0.00463369","0.00892299","-0.165325"
"0","-0.013899999999999971","-0.0316649","-0.00503897","0.00992437","-0.16375"
"1","-0.01399999999999997","-0.0309708","-0.00556948","0.00938531","-0.164356"
"2","-0.01409999999999997","-0.0300694","-0.00588534","0.00905414","-0.165772"
"2","-0.01419999999999997","-0.0321027","-0.00455356","0.0093258","-0.162557"
"0","-0.014299999999999969","-0.0309293","-0.00637113","0.00973166","-0.16496"
"2","-0.014399999999999968","-0.0311987","-0.00518451","0.00913997","-0.165495"
"2","-0.014499999999999968","-0.0311058","-0.00510023","0.0091928","-0.16332"
"0","-0.014599999999999967","-0.0299368","-0.00528601","0.00881607","-0.165689"
"2","-0.014699999999999967","-0.0321245","-0.00428806","0.00941039","-0.165173"
"2","-0.014799999999999966","-0.0308985","-0.00528943","0.00887324","-0.163332"
"1","-0.014899999999999965","-0.0320358","-0.00526511","0.00979017","-0.163177"
"1","-0.014999999999999965","-0.031287","-0.00640037","0.00999176","-0.166558"
"0","-0.015099999999999964","-0.0314142","-0.00529425","0.00909719","-0.164029"
"0","-0.015199999999999964","-0.0303599","-0.00538543","0.00833962","-0.165036"
"0","-0.015299999999999963","-0.0316011","-0.00536978","0.00917086","-0.164202"
"2","-0.015399999999999962","-0.0309244","-0.00581142","0.00889948","-0.164652"
"2","-0.015499999999999962","-0.0314319","-0.00553483","0.00905173","-0.164811"
"1","-0.015599999999999961","-0.0324065","-0.00592195","0.0100771","-0.163768"
"1","-0.01569999999999996","-0.029797","-0.00555096","0.00776662","-0.164869"
"0","-0.01579999999999996","-0.0331252","-0.00582238","0.0107277","-0.162781"
"0","-0.01589999999999996","-0.0292914","-0.00619241","0.00796529","-0.1669"
"2","-0.01599999999999996","-0.0322224","-0.00485691","0.00929739","-0.163568"
"2","-0.016099999999999958","-0.0305415","-0.00593866","0.00881149","-0.164965"
"2","-0.016199999999999957","-0.0326881","-0.00543456","0.00989441","-0.164282"
"2","-0.016299999999999957","-0.029732","-0.00557411","0.00765889","-0.164195"
"1","-0.016399999999999956","-0.0324511","-0.00654403","0.010174","-0.163696"
"2","-0.016499999999999956","-0.0309102","-0.00523146","0.00822603","-0.165616"
"1","-0.016599999999999955","-0.0317047","-0.00642697","0.00946483","-0.162875"
"2","-0.016699999999999954","-0.0308984","-0.00605714","0.00856967","-0.165674"
"1","-0.016799999999999954","-0.0316606","-0.00512119","0.00855338","-0.163516"
"1","-0.016899999999999953","-0.0317722","-0.00590613","0.0097265","-0.165323"
"2","-0.016999999999999953","-0.0308916","-0.00641979","0.00893201","-0.162651"
"2","-0.017099999999999952","-0.0298357","-0.00586292","0.0081531","-0.167395"
"1","-0.01719999999999995","-0.0328099","-0.00580206","0.00962143","-0.160745"
"1","-0.01729999999999995","-0.0299739","-0.00640739","0.00838024","-0.167724"
"0","-0.01739999999999995","-0.0325937","-0.00564567","0.00922881","-0.161616"
"0","-0.01749999999999995","-0.0290647","-0.00656959","0.00774836","-0.167237"
