"ACTION","REWARD","A0","A1","A2","V"
"2","-0.0001","-0.0283653","0.0213682","-0.00951464","0.0096225"
"2","-0.0002","-0.0341562","-0.0358878","0.0104276","-0.106555"
"0","-0.00030000000000000003","-0.00642726","-0.0162166","-0.0396453","-0.107089"
"1","-0.0004","-0.0297621","0.00328688","-0.03156","-0.101073"
"2","-0.0005","-0.0211749","-0.0259636","-0.0202926","-0.145943"
"0","-0.0006000000000000001","-0.00386477","-0.0312646","-0.0170126","-0.155605"
"0","-0.0007000000000000001","-0.00115629","-0.0182756","-0.0180807","-0.149685"
"2","-0.0008000000000000001","-0.00661147","-0.023307","-0.00927632","-0.144486"
"0","-0.0009000000000000002","-0.00116639","-0.0246533","-0.0137725","-0.151948"
"1","-0.0010000000000000002","-0.00606053","-0.0199174","-0.0146859","-0.138722"
"1","-0.0011000000000000003","-0.00787534","-0.022167","-0.012659","-0.146565"
"2","-0.0012000000000000003","-0.00743133","-0.0229558","-0.0136922","-0.140523"
"0","-0.0013000000000000004","-0.00756856","-0.0225924","-0.013188","-0.14295"
"0","-0.0014000000000000004","-0.00744929","-0.0238938","-0.0124326","-0.142245"
"1","-0.0015000000000000005","-0.00666099","-0.0234798","-0.0131104","-0.143012"
"0","-0.0016000000000000005","-0.0072369","-0.0232952","-0.012737","-0.141897"
"0","-0.0017000000000000006","-0.00706212","-0.0237827","-0.0126699","-0.14328"
"0","-0.0018000000000000006","-0.0071706","-0.0234221","-0.0129859","-0.142279"
"1","-0.0019000000000000006","-0.00732605","-0.0234389","-0.0128145","-0.142698"
"0","-0.0020000000000000005","-0.00732344","-0.0235622","-0.012822","-0.142701"
"2","-0.0021000000000000003","-0.00720249","-0.0234633","-0.012945","-0.142474"
"2","-0.0022","-0.00731495","-0.023494","-0.0127978","-0.142583"
"0","-0.0023","-0.00721334","-0.023588","-0.0128303","-0.14262"
"0","-0.0024","-0.00723742","-0.023477","-0.0128596","-0.142546"
"2","-0.0024999999999999996","-0.00725745","-0.0235161","-0.0127931","-0.142583"
"2","-0.0025999999999999994","-0.0072247","-0.0235244","-0.0128028","-0.142626"
"2","-0.0026999999999999993","-0.00722106","-0.0234718","-0.0128156","-0.142563"
"1","-0.002799999999999999","-0.00723155","-0.0234858","-0.0127804","-0.142596"
"0","-0.002899999999999999","-0.00721082","-0.0234919","-0.0127899","-0.1426"
"2","-0.0029999999999999988","-0.00721513","-0.0234685","-0.0127935","-0.142577"
"2","-0.0030999999999999986","-0.00732735","-0.0234385","-0.0128412","-0.142408"
"0","-0.0031999999999999984","-0.00674342","-0.0240364","-0.0128771","-0.143384"
"1","-0.0032999999999999982","-0.00711477","-0.0231597","-0.0133139","-0.143094"
"2","-0.003399999999999998","-0.0071309","-0.0232812","-0.0132658","-0.142648"
"0","-0.003499999999999998","-0.00726852","-0.0227044","-0.0137949","-0.143732"
"1","-0.0035999999999999977","-0.00713866","-0.0238177","-0.0129372","-0.141079"
"1","-0.0036999999999999976","-0.00701052","-0.0234043","-0.0131229","-0.14497"
"2","-0.0037999999999999974","-0.00712035","-0.0224317","-0.0140453","-0.141657"
"1","-0.0038999999999999972","-0.00779677","-0.0232527","-0.0126134","-0.141672"
