"ACTION","REWARD","A0","A1","A2","V"
"1","-0.0001","0.0286551","-0.0215681","0.00703826","-0.132668"
"1","-0.0002","0.0673023","0.0240491","-0.0485207","-0.122863"
"1","-0.00030000000000000003","0.0830459","-0.0373887","0.00227809","-0.102096"
"0","-0.0004","0.0753881","-0.0631484","0.0413188","-0.187644"
"2","-0.0005","0.0675817","-0.00347277","0.00545066","-0.207335"
"1","-0.0006000000000000001","0.0563884","0.0065767","0.0075846","-0.158061"
"1","-0.0007000000000000001","0.0497408","-0.0145549","0.0311477","-0.166922"
"0","-0.0008000000000000001","0.0478356","0.00506094","0.0163474","-0.18307"
"1","-0.0009000000000000002","0.051501","0.0165097","0.00291523","-0.157761"
"1","-0.0010000000000000002","0.0532827","-0.0029511","0.0169581","-0.151991"
"1","-0.0011000000000000003","0.052997","-0.00445614","0.0181931","-0.169548"
"2","-0.0012000000000000003","0.0537897","0.00618184","0.00805818","-0.165145"
"1","-0.0013000000000000004","0.0543341","-0.000480466","0.0124834","-0.156325"
"2","-0.0014000000000000004","0.0531832","-0.00627779","0.017929","-0.165039"
"2","-0.0015000000000000005","0.0525005","0.000484171","0.012576","-0.168097"
"0","-0.0016000000000000005","0.0527671","0.00123446","0.0114254","-0.161135"
"2","-0.0017000000000000006","0.0525131","-0.00367862","0.0156525","-0.162507"
"1","-0.0018000000000000006","0.0518778","-0.0017852","0.0144911","-0.166871"
"2","-0.0019000000000000006","0.0520871","0.001091","0.0117882","-0.16379"
"2","-0.0020000000000000005","0.0522866","-0.00151976","0.0137326","-0.1619"
"1","-0.0021000000000000003","0.0521126","-0.00231903","0.014579","-0.164773"
"0","-0.0022","0.052165","-0.000181485","0.0127653","-0.164666"
"0","-0.0023","0.0523446","-0.000680231","0.0130183","-0.162715"
"2","-0.0024","0.0522688","-0.00194414","0.014164","-0.163734"
"1","-0.0024999999999999996","0.0521999","-0.000986846","0.0134552","-0.164628"
"0","-0.0025999999999999994","0.0522957","-0.000538324","0.0130067","-0.163508"
"2","-0.0026999999999999993","0.0521886","-0.00175682","0.0137346","-0.164166"
"2","-0.002799999999999999","0.0525415","-0.000709704","0.0129207","-0.163987"
"2","-0.002899999999999999","0.0525116","-0.0010009","0.0134493","-0.163927"
"2","-0.0029999999999999988","0.0531812","-0.000786955","0.0128402","-0.163572"
"0","-0.0030999999999999986","0.0527827","-0.00184515","0.013996","-0.164345"
"1","-0.0031999999999999984","0.0531205","-0.000972301","0.0130114","-0.164723"
"2","-0.0032999999999999982","0.0531543","-0.0010585","0.0131089","-0.163983"
"1","-0.003399999999999998","0.0524553","-0.0015048","0.0140251","-0.164917"
"1","-0.003499999999999998","0.052965","-0.000339621","0.0127155","-0.164492"
"0","-0.0035999999999999977","0.0525739","-0.00106988","0.0136164","-0.164068"
"0","-0.0036999999999999976","0.0530899","-0.000836935","0.0131383","-0.164184"
"2","-0.0037999999999999974","0.0533182","-0.0011662","0.0133584","-0.164053"
"0","-0.0038999999999999972","0.0527223","-0.00152564","0.0141054","-0.165173"
"1","-0.0039999999999999975","0.0525394","-0.000347875","0.0131928","-0.165148"
"0","-0.004099999999999998","0.0531921","-0.000285735","0.0126664","-0.163358"
"1","-0.004199999999999998","0.0533142","-0.00187167","0.0139863","-0.163901"
"2","-0.004299999999999998","0.0532328","-0.00103704","0.0136833","-0.165507"
"0","-0.0043999999999999985","0.0528063","-0.00037354","0.0135624","-0.165529"
"2","-0.004499999999999999","0.0536988","0.000143718","0.0123014","-0.163463"
"1","-0.004599999999999999","0.0538502","-0.00191029","0.013902","-0.163617"
"1","-0.004699999999999999","0.0524276","-0.00174878","0.0147258","-0.166294"
"0","-0.0048","0.0536147","0.000606412","0.0121875","-0.164435"
"2","-0.0049","0.0529846","-0.00138324","0.0144738","-0.164433"
"2","-0.005","0.0526666","-0.000441569","0.0139347","-0.166192"
"2","-0.0051","0.0524777","0.000673343","0.0126339","-0.1639"
"2","-0.005200000000000001","0.0525276","-0.00125109","0.0138387","-0.163147"
"2","-0.005300000000000001","0.0530866","-0.00193456","0.0140813","-0.164746"
"1","-0.005400000000000001","0.0522666","-0.000555735","0.0133851","-0.165306"
"0","-0.005500000000000001","0.0533182","-0.00046534","0.0127493","-0.163196"
"1","-0.005600000000000002","0.0523169","-0.00199774","0.0146143","-0.164614"
"1","-0.005700000000000002","0.0525302","-6.66822e-05","0.0125911","-0.16543"
"1","-0.005800000000000002","0.0528253","-0.0010005","0.0131097","-0.163377"
"2","-0.0059000000000000025","0.0525422","-0.00188595","0.0137432","-0.164587"
"2","-0.006000000000000003","0.0523955","-0.000871924","0.0128005","-0.164969"
"2","-0.006100000000000003","0.0512502","-0.00165759","0.0141487","-0.165005"
"2","-0.006200000000000003","0.0519406","0.000646219","0.0116763","-0.164263"
"0","-0.0063000000000000035","0.0526536","-0.000826873","0.0123315","-0.162125"
"1","-0.006400000000000004","0.0525817","-0.0035668","0.0150002","-0.164937"
"1","-0.006500000000000004","0.0522864","-0.000968964","0.013302","-0.166864"
"2","-0.006600000000000004","0.0525602","0.00116616","0.011127","-0.163189"
"0","-0.0067000000000000046","0.0523334","-0.00277136","0.0145516","-0.162781"
"2","-0.006800000000000005","0.0521565","-0.00106825","0.0132559","-0.165981"
"2","-0.006900000000000005","0.0524869","-0.000379669","0.0125911","-0.16421"
"1","-0.007000000000000005","0.052496","-0.00164909","0.0137882","-0.164112"
"0","-0.007100000000000006","0.0529142","-0.000539742","0.0127964","-0.165324"
"2","-0.007200000000000006","0.0530216","-0.000694894","0.0131011","-0.163823"
"0","-0.007300000000000006","0.0532077","-0.000995315","0.0133866","-0.164828"
"0","-0.007400000000000006","0.0528241","-0.000742603","0.0135112","-0.164726"
"2","-0.007500000000000007","0.0526317","-0.000412306","0.0134256","-0.164559"
"0","-0.007600000000000007","0.0526313","-0.00025703","0.0133398","-0.164219"
"2","-0.007700000000000007","0.0529911","4.30355e-05","0.012486","-0.163296"
"0","-0.0078000000000000074","0.0531651","-0.00113371","0.0131392","-0.163134"
"2","-0.007900000000000008","0.0522472","-0.00208645","0.0146538","-0.165542"
"0","-0.008000000000000007","0.0527014","0.000715665","0.0122313","-0.165048"
"1","-0.008100000000000007","0.0530296","-0.000254807","0.0129547","-0.162688"
"1","-0.008200000000000006","0.0529333","-0.00170718","0.0144257","-0.164349"
"2","-0.008300000000000005","0.052109","-0.000771787","0.0140747","-0.165876"
"2","-0.008400000000000005","0.0528319","0.00116495","0.011542","-0.16309"
"0","-0.008500000000000004","0.0522398","-0.00230379","0.0147871","-0.163277"
"1","-0.008600000000000003","0.0525368","-0.000641311","0.0134477","-0.165703"
"2","-0.008700000000000003","0.0529168","0.000441166","0.0126128","-0.163666"
"2","-0.008800000000000002","0.0525926","-0.00154023","0.014585","-0.16367"
"0","-0.008900000000000002","0.0535964","-0.000228458","0.0129716","-0.164683"
"1","-0.009000000000000001","0.0532017","-0.000317766","0.0128287","-0.163444"
"1","-0.0091","0.0529444","-0.00124687","0.0134317","-0.163883"
"0","-0.0092","0.0533221","-0.00104412","0.0134111","-0.164807"
"1","-0.0093","0.0523283","-0.00123992","0.0144715","-0.165343"
"1","-0.009399999999999999","0.0521374","-0.000139163","0.0136919","-0.165262"
"2","-0.009499999999999998","0.0531298","0.000779173","0.0116258","-0.162825"
"2","-0.009599999999999997","0.0524439","-0.00308557","0.0154939","-0.163573"
"1","-0.009699999999999997","0.0526636","2.51052e-05","0.0123278","-0.165958"
"0","-0.009799999999999996","0.0522784","-0.000427889","0.013108","-0.163474"
"0","-0.009899999999999996","0.0529675","-0.000776346","0.0124878","-0.163313"
"2","-0.009999999999999995","0.0530807","-0.00152731","0.0128171","-0.163657"
"0","-0.010099999999999994","0.0529546","-0.00151344","0.0127785","-0.164388"
"2","-0.010199999999999994","0.0519804","-0.00208356","0.0143694","-0.165527"
"2","-0.010299999999999993","0.0518496","-0.000270464","0.0130814","-0.165651"
"0","-0.010399999999999993","0.0532174","0.000489487","0.0117347","-0.163056"
"1","-0.010499999999999992","0.052931","-0.00220822","0.0135626","-0.163021"
"0","-0.010599999999999991","0.0525294","-0.00205863","0.013334","-0.165452"
"1","-0.01069999999999999","0.0515724","-0.00120333","0.0137539","-0.16585"
"2","-0.01079999999999999","0.0512948","1.75689e-05","0.0130935","-0.164877"
"1","-0.01089999999999999","0.0517325","0.000471376","0.0122681","-0.163892"
"2","-0.010999999999999989","0.0522248","-0.0012985","0.0135797","-0.162841"
"2","-0.011099999999999988","0.0523345","-0.00105851","0.0132985","-0.164994"
"2","-0.011199999999999988","0.0525601","-0.000730939","0.0130634","-0.163622"
"0","-0.011299999999999987","0.0527343","-0.000949353","0.0122638","-0.162925"
"0","-0.011399999999999987","0.052312","-0.00220817","0.0138329","-0.164322"
"1","-0.011499999999999986","0.0522802","-0.000819863","0.0128334","-0.165098"
"0","-0.011599999999999985","0.0525018","-0.000536868","0.0124903","-0.163573"
"1","-0.011699999999999985","0.0530246","-0.0017769","0.0124577","-0.162536"
"1","-0.011799999999999984","0.0528926","-0.00320558","0.0135473","-0.163987"
"2","-0.011899999999999984","0.0519923","-0.00292569","0.0146428","-0.166173"
"2","-0.011999999999999983","0.0515885","5.3077e-05","0.0125646","-0.165763"
"2","-0.012099999999999982","0.0518948","-0.000497828","0.0128202","-0.162863"
"1","-0.012199999999999982","0.0517667","-0.00150292","0.0130259","-0.163373"
"0","-0.012299999999999981","0.0515852","-0.00109206","0.0130056","-0.164484"
"1","-0.01239999999999998","0.0521796","-0.000738667","0.0117207","-0.162912"
"0","-0.01249999999999998","0.052195","-0.0026276","0.0130141","-0.162958"
"2","-0.01259999999999998","0.0517627","-0.00291985","0.0140925","-0.165576"
"2","-0.012699999999999979","0.0515051","-0.000452644","0.0124978","-0.165256"
"0","-0.012799999999999978","0.0517052","-0.000208825","0.0116301","-0.162242"
"0","-0.012899999999999977","0.0515082","-0.00232032","0.0138924","-0.163431"
"1","-0.012999999999999977","0.0516138","-0.00094954","0.0128932","-0.16502"
"1","-0.013099999999999976","0.0519561","-0.000232277","0.0121199","-0.163286"
"1","-0.013199999999999976","0.0523758","-0.00204514","0.0127583","-0.162399"
"2","-0.013299999999999975","0.0531333","-0.00292724","0.0141758","-0.164037"
"2","-0.013399999999999974","0.0516996","-0.0019978","0.0144787","-0.166741"
"2","-0.013499999999999974","0.0518395","0.000880011","0.0122679","-0.164418"
"0","-0.013599999999999973","0.052032","-0.000374076","0.0123922","-0.161932"
"2","-0.013699999999999973","0.0519368","-0.00181713","0.0137939","-0.163935"
"1","-0.013799999999999972","0.0522292","-0.000477494","0.0126969","-0.164646"
"0","-0.013899999999999971","0.0537409","-0.000864098","0.0123732","-0.161896"
"2","-0.01399999999999997","0.0528363","-0.0033705","0.0153522","-0.164823"
"0","-0.01409999999999997","0.052386","-0.000468218","0.0133658","-0.166502"
"1","-0.01419999999999997","0.0536358","0.000157927","0.012175","-0.16211"
"0","-0.014299999999999969","0.0537693","-0.00350598","0.0154713","-0.163173"
"1","-0.014399999999999968","0.0523384","-0.00186999","0.015183","-0.167946"
"2","-0.014499999999999968","0.0522704","0.00192836","0.0118519","-0.164962"
"0","-0.014599999999999967","0.052802","-0.000809578","0.0130437","-0.161408"
"1","0.09691","0.0522676","-0.00278965","0.0152471","-0.165238"
"1","0.0024700000000000034","0.0669336","0.0028144","0.000562631","-0.156544"
"2","0.002480000000000003","0.0715588","-0.0169602","0.0177921","-0.16201"
"1","0.0024900000000000035","0.0708586","-0.0155732","0.0200856","-0.185821"
"1","0.002500000000000003","0.0675322","-0.000881921","0.0130544","-0.186986"
"1","0.0025100000000000035","0.0666951","-0.00176598","0.0156326","-0.176993"
"1","0.002520000000000003","0.0633753","-0.00767868","0.0229267","-0.184128"
"1","0.0025300000000000036","0.0598696","0.003114","0.016572","-0.189163"
"1","0.002540000000000003","0.0609377","0.00590184","0.011527","-0.174401"
"1","0.0025500000000000037","0.0537856","-0.00266512","0.0229156","-0.176465"
"0","0.0025600000000000032","0.0507708","0.0068923","0.01545","-0.179098"
"1","0.0025700000000000037","0.0526384","0.0109886","0.00876935","-0.163953"
"2","0.0025800000000000033","0.0541135","-0.000173226","0.0157642","-0.160276"
"0","0.0025900000000000038","0.0540355","-0.00200402","0.0164079","-0.169085"
"0","0.0026000000000000034","0.0546286","0.00406701","0.0102973","-0.165867"
"0","0.002610000000000004","0.0551607","-0.000185169","0.012872","-0.160424"
"0","0.0026200000000000034","0.0541966","-0.00368579","0.0167119","-0.16605"
"2","0.002630000000000004","0.0540178","0.00153904","0.0120957","-0.167198"
"1","0.0026400000000000035","0.0534866","0.000860004","0.0128291","-0.161903"
"1","0.002650000000000004","0.0539406","-0.000751125","0.0132754","-0.163572"
"1","0.0026600000000000035","0.0542359","-0.000456122","0.0128521","-0.164081"
"0","0.002670000000000004","0.0545634","-0.000532524","0.0120198","-0.165477"
"2","0.0026800000000000036","0.0538431","-0.000344572","0.0127614","-0.164295"
"0","-0.3023","0.0531777","-0.00164753","0.014357","-0.165219"
"0","-0.0024","0.0530667","-0.00109959","0.0132597","-0.167106"
"1","-0.0024999999999999996","0.05314","9.9631e-05","0.0117813","-0.165289"
"2","-0.0025999999999999994","0.0532772","-0.00130327","0.0126513","-0.164095"
"1","-0.0026999999999999993","0.0529001","-0.000964979","0.0132529","-0.164293"
"1","-0.002799999999999999","0.053279","-0.0013575","0.0129087","-0.165154"
"2","-0.002899999999999999","0.0530367","-0.000166617","0.012539","-0.163844"
"0","-0.0029999999999999988","0.0534896","-0.00130339","0.013268","-0.163054"
"1","-0.0030999999999999986","0.0528298","-0.0016752","0.0141863","-0.164938"
"0","-0.0031999999999999984","0.0530338","-0.00065267","0.0135212","-0.164879"
"1","-0.0032999999999999982","0.0524092","-0.0012416","0.0137073","-0.164589"
"2","-0.003399999999999998","0.052146","-0.00101727","0.0131356","-0.164725"
"1","-0.003499999999999998","0.052245","-0.00111354","0.0134504","-0.165238"
"0","-0.0035999999999999977","0.0522553","-0.000287942","0.0129824","-0.164944"
"0","-0.0036999999999999976","0.0524081","-0.000244567","0.0129961","-0.163974"
"0","-0.0037999999999999974","0.0525434","-0.000706573","0.0134267","-0.163928"
"0","-0.0038999999999999972","0.0526502","-0.000581378","0.0133626","-0.164147"
"2","-0.0039999999999999975","0.0527601","-0.000465035","0.0132599","-0.16382"
"1","-0.004099999999999998","0.0524315","-0.000571662","0.0130472","-0.162999"
"0","-0.004199999999999998","0.0524847","-0.00146535","0.0133407","-0.1631"
"1","-0.004299999999999998","0.0527958","-0.00188692","0.0137716","-0.164562"
"1","-0.0043999999999999985","0.0526147","-0.000789567","0.0132223","-0.164784"
"1","-0.004499999999999999","0.0517839","-0.0011242","0.0132663","-0.163509"
"2","-0.004599999999999999","0.0524337","-0.00076047","0.01283","-0.163496"
"0","-0.004699999999999999","0.0523294","-0.00102982","0.0127304","-0.163511"
"0","-0.0048","0.053131","-0.000423335","0.0114385","-0.163352"
"2","-0.0049","0.0534794","-0.00161007","0.0121288","-0.162996"
"2","-0.005","0.0531388","-0.00235296","0.0130026","-0.164704"
"2","-0.0051","0.0518036","-0.00202507","0.0139648","-0.165806"
"1","-0.005200000000000001","0.0511805","-0.000146367","0.0127931","-0.165382"
"2","-0.005300000000000001","0.050866","0.0002562","0.0127118","-0.163568"
"2","-0.005400000000000001","0.0516344","-0.000816688","0.0128437","-0.163079"
"1","-0.005500000000000001","0.0513726","-0.000989368","0.0132966","-0.164082"
"1","-0.005600000000000002","0.0517561","-0.000211489","0.0124547","-0.163635"
"2","-0.005700000000000002","0.0521015","-0.00092562","0.0129046","-0.162916"
"2","-0.005800000000000002","0.0524135","-0.00170817","0.013249","-0.163801"
"0","-0.0059000000000000025","0.0525072","-0.000484471","0.0120801","-0.16405"
"0","-0.006000000000000003","0.0528032","-0.000371393","0.0125607","-0.162697"
"2","-0.006100000000000003","0.0524487","-0.00146226","0.0143852","-0.163815"
"1","-0.006200000000000003","0.052222","9.70219e-05","0.0135815","-0.164814"
"1","-0.0063000000000000035","0.052923","0.000605791","0.011353","-0.162685"
"2","-0.006400000000000004","0.0524264","-0.00183366","0.0145772","-0.163091"
"2","-0.006500000000000004","0.0519663","-0.00119427","0.0142067","-0.16601"
"0","-0.006600000000000004","0.0523513","0.00165319","0.0121334","-0.163671"
"1","-0.0067000000000000046","0.0531662","-0.000759345","0.0124213","-0.161486"
"1","-0.006800000000000005","0.0530757","-0.00292028","0.0138142","-0.16405"
"2","-0.006900000000000005","0.0524128","-0.000719761","0.0137133","-0.165722"
"0","-0.007000000000000005","0.0524864","0.00103346","0.0128137","-0.163686"
